order_id,order_date,order_time,customer_id,customer_name,region,city,salesperson,category,product_name,sku_id,quantity,unit_price,discount_pct,return_flag,payment_method,channel
ORD-20260629-0307,2026-06-29,14:13:21,CUST0030,Kavya Singh,Central,Bhopal,Anjali Rao,Beverages,Bisleri Water 1L,BEV-004,18,20,10,No,UPI,In-Store
ORD-20260629-0117,2026-06-29,11:16:08,CUST0272,Deepa Shah,North,Chandigarh,Divya Nair,Personal Care,Gillette Mach3 Razor,PC-006,16,350,5,No,Credit,Distributor
ORD-20260629-0152,2026-06-29,09:01:27,CUST0121,Vikram Pillai,North,Jaipur,Pooja Verma,Personal Care,Dettol Hand Wash 250ml,PC-005,7,95,0,No,Card,In-Store
ORD-20260629-0156,2026-06-29,09:35:23,CUST0048,Ajay Das,South,Kochi,Rohan Das,Beverages,Nescafe Classic 50g,BEV-005,11,210,15,No,Credit,In-Store
ORD-20260629-0479,2026-06-29,12:12:40,CUST0090,Suresh Pillai,West,Surat,Pooja Verma,Dairy,Amul Butter 500g,DAI-002,8,260,5,No,UPI,Online
ORD-20260629-0146,2026-06-29,17:37:57,CUST0183,Deepa Reddy,North,Delhi,Nikhil Joshi,Personal Care,Colgate Toothpaste 200g,PC-003,3,110,0,No,UPI,Online
ORD-20260629-0356,2026-06-29,14:50:28,CUST0128,Deepa Pillai,West,Mumbai,Rohan Das,Household,Vim Dishwash Gel 500ml,HH-002,15,90,0,No,UPI,Online
ORD-20260629-0069,2026-06-29,15:49:16,CUST0151,Pooja Das,North,Jaipur,Sneha Iyer,Dairy,Amul Full Cream Milk 1L,DAI-001,46,68,15,No,UPI,In-Store
ORD-20260629-0538,2026-06-29,11:04:44,CUST0229,Rekha Das,North,Lucknow,Priya Sharma,Household,Scotch Brite Scrub Pad,HH-006,9,45,10,No,UPI,In-Store
ORD-20260629-0366,2026-06-29,11:06:11,CUST0036,,West,Mumbai,Sneha Iyer,Dairy,Amul Full Cream Milk 1L,DAI-001,10,68,0,No,UPI,Online
ORD-20260629-0322,2026-06-29,14:38:37,CUST0087,Rahul Kumar,East,Bhubaneswar,Rohan Das,Snacks,Haldirams Bhujia 400g,SNK-005,15,130,15,No,UPI,Online
ORD-20260629-0095,2026-06-29,17:05:47,CUST0293,Anita Sharma,,Bangalore,Sneha Iyer,Snacks,Lays Classic 90g,SNK-001,40,30,0,No,UPI,Online
ORD-20260629-0286,2026-06-29,19:31:15,CUST0170,,South,Hyderabad,Arjun Mehta,Snacks,Kurkure Masala 90g,SNK-002,35,30,15,No,UPI,In-Store
ORD-20260629-0114,2026-06-29,09:06:54,CUST0020,Sunita Gupta,South,Kochi,Divya Nair,Dairy,Nestle Munch Milkshake,DAI-004,54,30,10,No,UPI,Distributor
ORD-20260629-0380,2026-06-29,17:47:43,CUST0043,Shweta Das,East,Guwahati,Vikram Singh,Beverages,Maaza Mango 600ml,BEV-002,43,40,0,No,UPI,Distributor
ORD-20260629-0224,2026-06-29,12:56:13,CUST0264,Meena Rao,Central,Raipur,Pooja Verma,Beverages,Nescafe Classic 50g,BEV-005,12,210,15,No,Card,Online
ORD-20260629-0386,2026-06-29,09:45:15,CUST0174,Rekha Nair,,Guwahati,Priya Sharma,Beverages,Tropicana Orange 1L,BEV-001,36,95,0,No,Cash,In-Store
ORD-20260629-0303,2026-06-29,16:03:05,CUST0161,Manoj Mehta,Central,Raipur,Anjali Rao,Personal Care,Head & Shoulders 340ml,PC-002,7,290,15,No,Cash,Distributor
ORD-20260629-0520,2026-06-29,18:21:47,CUST0161,Manoj Mehta,North,Delhi,Arjun Mehta,Dairy,Amul Butter 500g,DAI-002,14,260,15,No,UPI,In-Store
ORD-20260629-0535,2026-06-29,13:21:33,CUST0151,Pooja Das,South,Chennai,Pooja Verma,Snacks,Good Day Biscuits 200g,SNK-004,37,45,0,No,Credit,Distributor
ORD-20260629-0206,2026-06-29,09:21:01,CUST0158,Rahul Sharma,West,Mumbai,Rohan Das,Household,Lizol Floor Cleaner 1L,HH-003,30,175,0,No,Credit,Distributor
ORD-20260629-0203,2026-06-29,13:23:51,CUST0051,Vikram Mehta,South,Hyderabad,Nikhil Joshi,Personal Care,Gillette Mach3 Razor,PC-006,2,350,0,No,Card,Online
ORD-20260629-0392,2026-06-29,20:03:22,CUST0115,Shweta Patel,East,Patna,Divya Nair,Snacks,Lays Classic 90g,SNK-001,51,30,0,No,UPI,In-Store
ORD-20260629-0537,2026-06-29,12:17:31,CUST0292,Ajay Mishra,West,Pune,Vikram Singh,Beverages,Tropicana Orange 1L,BEV-001,43,95,0,No,UPI,Distributor
ORD-20260629-0371,2026-06-29,17:46:30,CUST0084,Priya Joshi,North,Lucknow,Vikram Singh,Personal Care,Gillette Mach3 Razor,PC-006,20,350,0,No,UPI,Distributor
ORD-20260629-0360,2026-06-29,15:01:11,CUST0068,Shweta Mehta,South,Bangalore,Karan Patel,Snacks,Lays Classic 90g,SNK-001,27,30,0,No,UPI,In-Store
ORD-20260629-0072,2026-06-29,10:14:58,CUST0059,Sunita Kumar,Central,Indore,Sneha Iyer,Snacks,Lays Classic 90g,SNK-001,49,30,0,No,Card,In-Store
ORD-20260629-0375,2026-06-29,16:19:28,CUST0231,Usha Iyer,West,Ahmedabad,Vikram Singh,Dairy,Amul Full Cream Milk 1L,DAI-001,11,68,5,No,UPI,Online
ORD-20260629-0531,2026-06-29,18:31:30,CUST0199,Deepa Pillai,East,Bhubaneswar,Sneha Iyer,Dairy,Amul Full Cream Milk 1L,DAI-001,20,68,10,No,UPI,Online
ORD-20260629-0445,2026-06-29,09:49:16,CUST0065,Manoj Mehta,East,Bhubaneswar,Sneha Iyer,Snacks,Haldirams Bhujia 400g,SNK-005,9,130,10,No,Card,Online
ORD-20260629-0150,2026-06-29,10:53:32,CUST0139,Usha Das,West,Ahmedabad,Sneha Iyer,Snacks,Haldirams Bhujia 400g,SNK-005,75,130,0,No,Cash,Distributor
ORD-20260629-0551,2026-06-29,13:46:27,CUST0298,Suresh Pillai,South,Chennai,Rohan Das,Snacks,Good Day Biscuits 200g,SNK-004,50,45,10,No,Card,In-Store
ORD-20260629-0158,2026-06-29,11:01:14,CUST0272,Deepa Shah,Central,Raipur,Sneha Iyer,Beverages,Maaza Mango 600ml,BEV-002,50,40,10,No,UPI,Distributor
ORD-20260629-0552,2026-06-29,19:25:25,CUST0078,Vikram Gupta,West,Surat,Sneha Iyer,Snacks,Lays Classic 90g,SNK-001,38,30,15,No,Cash,In-Store
ORD-20260629-0336,2026-06-29,20:44:56,CUST0115,Shweta Patel,West,Ahmedabad,Vikram Singh,Beverages,Glucon-D 500g,BEV-006,20,165,5,No,Card,Online
ORD-20260629-0012,2026-06-29,16:56:59,CUST0021,Neha Mehta,Central,Indore,Sneha Iyer,Personal Care,Dove Soap 100g,PC-001,6,55,0,Yes,UPI,In-Store
ORD-20260629-0152,2026-06-29,09:01:27,CUST0121,Vikram Pillai,North,Jaipur,Pooja Verma,Personal Care,Dettol Hand Wash 250ml,PC-005,7,95,0,No,Card,In-Store
ORD-20260629-0106,2026-06-29,15:37:08,CUST0088,Vikram Shah,North,Chandigarh,Nikhil Joshi,Household,Scotch Brite Scrub Pad,HH-006,10,45,10,No,Card,Online
ORD-20260629-0443,2026-06-29,17:04:43,CUST0257,Ravi Pillai,North,Jaipur,Karan Patel,Beverages,Nescafe Classic 50g,BEV-005,9,210,5,No,Card,In-Store
ORD-20260629-0204,2026-06-29,10:45:25,CUST0051,Vikram Mehta,North,Jaipur,Priya Sharma,Personal Care,Dettol Hand Wash 250ml,PC-005,26,95,0,No,Credit,Distributor
ORD-20260629-0507,2026-06-29,13:12:18,CUST0099,Ajay Joshi,East,Guwahati,Pooja Verma,Dairy,Britannia Cheese Slice,DAI-005,14,115,0,No,Card,Online
ORD-20260629-0323,2026-06-29,14:19:22,CUST0085,Ajay Singh,North,Lucknow,Pooja Verma,Dairy,Amul Full Cream Milk 1L,DAI-001,5,68,0,No,Card,Online
ORD-20260629-0232,2026-06-29,17:20:12,CUST0298,Suresh Pillai,South,Kochi,Anjali Rao,Household,Good Knight Refill,HH-005,31,75,5,No,UPI,Distributor
ORD-20260629-0328,2026-06-29,16:00:10,CUST0168,Shweta Iyer,East,Kolkata,Anjali Rao,Dairy,Mother Dairy Curd 400g,DAI-003,5,50,15,No,UPI,In-Store
ORD-20260629-0458,2026-06-29,20:27:10,CUST0092,Ramesh Iyer,North,Lucknow,Vikram Singh,Beverages,Glucon-D 500g,BEV-006,13,165,15,No,UPI,Online
ORD-20260629-0542,2026-06-29,13:32:09,CUST0178,Suresh Verma,West,Pune,Vikram Singh,Household,Scotch Brite Scrub Pad,HH-006,32,45,0,No,UPI,Distributor
ORD-20260629-0459,2026-06-29,10:01:02,CUST0261,Meena Kumar,East,Guwahati,Vikram Singh,Snacks,Hide & Seek Cookies 150g,SNK-003,12,55,5,No,UPI,In-Store
ORD-20260629-0264,2026-06-29,15:15:53,CUST0075,Manoj Patel,South,Bangalore,Arjun Mehta,Household,Ariel Detergent 1kg,HH-001,25,220,5,Yes,UPI,Distributor
ORD-20260629-0174,2026-06-29,10:57:55,CUST0002,Amit Mehta,North,Lucknow,Sneha Iyer,Snacks,Good Day Biscuits 200g,SNK-004,48,45,5,No,UPI,Online
ORD-20260629-0466,2026-06-29,17:18:29,CUST0236,Geeta Kumar,South,Bangalore,Priya Sharma,Household,Lizol Floor Cleaner 1L,HH-003,31,175,10,No,UPI,Distributor
ORD-20260629-0388,2026-06-29,10:55:31,CUST0098,Ajay Joshi,West,Mumbai,Priya Sharma,Beverages,Glucon-D 500g,BEV-006,33,165,15,No,Credit,Distributor
ORD-20260629-0324,2026-06-29,11:38:49,CUST0291,Sanjay Sharma,Central,Nagpur,Anjali Rao,Personal Care,Dove Soap 100g,PC-001,10,55,5,No,UPI,Distributor
ORD-20260629-0196,2026-06-29,13:14:21,CUST0037,Ramesh Singh,South,Hyderabad,Rohan Das,Personal Care,Gillette Mach3 Razor,PC-006,17,350,0,No,UPI,In-Store
ORD-20260629-0029,2026-06-29,10:45:21,CUST0261,Meena Kumar,Central,Nagpur,Anjali Rao,Dairy,Mother Dairy Curd 400g,DAI-003,6,50,0,No,Card,Online
ORD-20260629-0553,2026-06-29,13:45:12,CUST0070,Sunita Iyer,South,Kochi,Pooja Verma,Beverages,Glucon-D 500g,BEV-006,32,165,15,No,UPI,Online
ORD-20260629-0038,2026-06-29,15:38:07,CUST0197,Rekha Kumar,South,Hyderabad,Priya Sharma,Snacks,Good Day Biscuits 200g,SNK-004,48,45,15,No,UPI,In-Store
ORD-20260629-0067,2026-06-29,11:57:03,CUST0233,Shweta Pillai,South,Kochi,Pooja Verma,Personal Care,Head & Shoulders 340ml,PC-002,2,290,0,No,UPI,Online
ORD-20260629-0288,2026-06-29,16:49:02,CUST0185,Geeta Sharma,East,Kolkata,Anjali Rao,Snacks,Maggi Noodles 70g,SNK-006,23,14,0,No,Card,Distributor
