order_id,order_date,order_time,customer_id,customer_name,region,city,salesperson,category,product_name,sku_id,quantity,unit_price,discount_pct,return_flag,payment_method,channel
ORD-20260625-0246,2026-06-25,19:10:46,CUST0167,Rekha Sharma,South,Chennai,Arjun Mehta,Snacks,Kurkure Masala 90g,SNK-002,57,30,5,No,Card,Online
ORD-20260625-0016,2026-06-25,18:45:10,CUST0267,Sunita Reddy,East,Patna,Karan Patel,Household,Vim Dishwash Gel 500ml,HH-002,4,90,0,No,UPI,In-Store
ORD-20260625-0400,2026-06-25,11:19:39,CUST0034,Deepa Gupta,West,Ahmedabad,Anjali Rao,Dairy,Amul Butter 500g,DAI-002,15,260,10,No,Credit,Distributor
ORD-20260625-0518,2026-06-25,12:03:29,CUST0147,Sanjay Patel,South,Hyderabad,Nikhil Joshi,Beverages,Maaza Mango 600ml,BEV-002,63,40,5,No,Credit,Distributor
ORD-20260625-0434,2026-06-25,10:13:40,CUST0283,Meena Mishra,North,Lucknow,Divya Nair,Household,Ariel Detergent 1kg,HH-001,39,220,10,No,Credit,Distributor
ORD-20260625-0175,2026-06-25,10:13:19,CUST0138,Priya Verma,West,Pune,Sneha Iyer,Beverages,Nescafe Classic 50g,BEV-005,39,210,5,No,UPI,Online
ORD-20260625-0269,2026-06-25,19:49:27,CUST0155,Sanjay Kumar,South,Kochi,Arjun Mehta,Household,Vim Dishwash Gel 500ml,HH-002,45,90,15,No,UPI,Distributor
ORD-20260625-0447,2026-06-25,18:29:26,CUST0269,,East,Kolkata,Anjali Rao,Household,Lizol Floor Cleaner 1L,HH-003,19,175,0,No,Card,Online
ORD-20260625-0428,2026-06-25,19:48:56,CUST0284,Ramesh Kumar,Central,Indore,Anjali Rao,Snacks,Hide & Seek Cookies 150g,SNK-003,54,55,15,No,Cash,In-Store
ORD-20260625-0301,2026-06-25,14:38:54,CUST0108,Meena Shah,East,Bhubaneswar,Sneha Iyer,Snacks,Kurkure Masala 90g,SNK-002,32,30,0,No,Cash,In-Store
ORD-20260625-0194,2026-06-25,20:39:24,CUST0264,Meena Rao,South,Hyderabad,Anjali Rao,Dairy,Amul Butter 500g,DAI-002,4,260,0,No,Cash,Online
ORD-20260625-0320,2026-06-25,11:18:16,CUST0264,Meena Rao,South,Kochi,Nikhil Joshi,Personal Care,Nivea Lotion 200ml,PC-004,10,220,0,No,UPI,Online
ORD-20260625-0256,2026-06-25,18:02:21,CUST0017,Vikram Nair,Central,Indore,Priya Sharma,Household,Good Knight Refill,HH-005,9,75,0,No,Credit,Distributor
ORD-20260625-0499,2026-06-25,13:03:13,CUST0205,Sanjay Verma,West,Pune,Nikhil Joshi,Dairy,Amul Full Cream Milk 1L,DAI-001,39,68,0,No,Credit,Distributor
ORD-20260625-0508,2026-06-25,09:37:29,CUST0040,Deepa Reddy,Central,Indore,Pooja Verma,Dairy,Amul Ice Cream 750ml,DAI-006,7,195,0,No,UPI,In-Store
ORD-20260625-0496,2026-06-25,20:40:02,CUST0058,Rahul Verma,West,Mumbai,Nikhil Joshi,Beverages,Glucon-D 500g,BEV-006,23,165,0,No,Credit,Distributor
ORD-20260625-0062,2026-06-25,13:33:40,CUST0085,Ajay Singh,Central,Indore,Anjali Rao,Snacks,Haldirams Bhujia 400g,SNK-005,18,130,10,No,Cash,In-Store
ORD-20260625-0270,2026-06-25,20:24:43,CUST0124,Rahul Reddy,North,Chandigarh,Pooja Verma,Household,Ariel Detergent 1kg,HH-001,8,220,0,No,UPI,In-Store
ORD-20260625-0248,2026-06-25,14:20:44,CUST0114,Usha Verma,East,Guwahati,Divya Nair,Beverages,Maaza Mango 600ml,BEV-002,9,40,0,No,UPI,In-Store
ORD-20260625-0129,2026-06-25,16:08:09,CUST0146,Shweta Joshi,Central,Raipur,Vikram Singh,Dairy,Nestle Munch Milkshake,DAI-004,3,30,10,No,UPI,Online
ORD-20260625-0308,2026-06-25,11:09:57,CUST0129,Anita Shah,West,Ahmedabad,Divya Nair,Personal Care,Head & Shoulders 340ml,PC-002,11,290,0,No,UPI,Online
ORD-20260625-0259,2026-06-25,14:56:57,CUST0160,Rahul Nair,West,Surat,Priya Sharma,Dairy,Amul Full Cream Milk 1L,DAI-001,14,68,5,No,Cash,In-Store
ORD-20260625-0064,2026-06-25,12:27:18,CUST0096,Meena Singh,West,Pune,Nikhil Joshi,Dairy,Amul Full Cream Milk 1L,DAI-001,14,68,0,No,UPI,Online
ORD-20260625-0316,2026-06-25,18:43:45,CUST0116,Priya Mishra,West,Ahmedabad,Nikhil Joshi,Beverages,Red Bull 250ml,BEV-003,32,125,0,No,UPI,Distributor
ORD-20260625-0164,2026-06-25,14:23:03,CUST0077,Sunil Nair,West,Surat,Rohan Das,Beverages,Maaza Mango 600ml,BEV-002,13,40,0,No,UPI,In-Store
ORD-20260625-0566,2026-06-25,19:05:21,CUST0219,Priya Patel,East,Patna,Arjun Mehta,Personal Care,Colgate Toothpaste 200g,PC-003,21,110,0,No,UPI,Distributor
ORD-20260625-0140,2026-06-25,13:17:43,CUST0009,Meena Sharma,North,Lucknow,Karan Patel,Beverages,Nescafe Classic 50g,BEV-005,26,210,5,No,UPI,In-Store
ORD-20260625-0456,2026-06-25,12:59:21,CUST0226,Amit Nair,West,Pune,Sneha Iyer,Dairy,Nestle Munch Milkshake,DAI-004,27,30,15,No,UPI,Online
ORD-20260625-0465,2026-06-25,10:39:25,CUST0097,Arun Sharma,East,Kolkata,Vikram Singh,Household,Ariel Detergent 1kg,HH-001,11,220,10,No,Card,Online
ORD-20260625-0158,2026-06-25,18:06:12,CUST0052,Vikram Joshi,North,Jaipur,Rohan Das,Personal Care,Head & Shoulders 340ml,PC-002,3,290,15,No,Card,In-Store
ORD-20260625-0382,2026-06-25,16:26:57,CUST0040,Deepa Reddy,,Patna,Rohan Das,Beverages,Glucon-D 500g,BEV-006,21,165,5,No,UPI,In-Store
ORD-20260625-0024,2026-06-25,20:04:04,CUST0032,Sanjay Mehta,West,Surat,Anjali Rao,Snacks,Maggi Noodles 70g,SNK-006,11,14,0,No,Credit,In-Store
ORD-20260625-0441,2026-06-25,12:01:17,CUST0022,Priya Reddy,Central,Indore,Arjun Mehta,Dairy,Amul Full Cream Milk 1L,DAI-001,32,68,10,No,Cash,In-Store
ORD-20260625-0492,2026-06-25,14:59:30,CUST0215,Shweta Das,North,Jaipur,Karan Patel,Household,Vim Dishwash Gel 500ml,HH-002,17,90,0,No,Cash,In-Store
ORD-20260625-0087,2026-06-25,16:00:09,CUST0052,Vikram Joshi,South,Kochi,Pooja Verma,Household,Ariel Detergent 1kg,HH-001,14,220,5,No,Card,Distributor
ORD-20260625-0004,2026-06-25,16:37:34,CUST0037,Ramesh Singh,North,Jaipur,Priya Sharma,Personal Care,Head & Shoulders 340ml,PC-002,8,290,0,No,UPI,Online
ORD-20260625-0445,2026-06-25,14:52:53,CUST0032,Sanjay Mehta,South,Kochi,Nikhil Joshi,Snacks,Kurkure Masala 90g,SNK-002,68,30,10,No,Credit,Distributor
ORD-20260625-0239,2026-06-25,10:09:18,CUST0118,Sunita Joshi,North,Jaipur,Divya Nair,Dairy,Britannia Cheese Slice,DAI-005,16,115,0,No,Cash,In-Store
ORD-20260625-0476,2026-06-25,09:19:11,CUST0252,Shweta Iyer,West,Ahmedabad,Priya Sharma,Personal Care,Colgate Toothpaste 200g,PC-003,7,110,0,No,Credit,Distributor
ORD-20260625-0053,2026-06-25,18:14:56,CUST0236,Geeta Kumar,North,Chandigarh,Sneha Iyer,Beverages,Maaza Mango 600ml,BEV-002,4,40,0,No,UPI,Online
ORD-20260625-0124,2026-06-25,11:07:33,CUST0278,Rahul Iyer,North,Jaipur,Rohan Das,Beverages,Nescafe Classic 50g,BEV-005,6,210,0,No,Cash,In-Store
ORD-20260625-0093,2026-06-25,18:28:58,CUST0163,Rahul Joshi,East,Bhubaneswar,Karan Patel,Dairy,Nestle Munch Milkshake,DAI-004,9,30,5,No,UPI,In-Store
ORD-20260625-0276,2026-06-25,09:36:27,CUST0196,Neha Pillai,West,Ahmedabad,Arjun Mehta,Household,Ariel Detergent 1kg,HH-001,16,220,0,No,Card,In-Store
ORD-20260625-0365,2026-06-25,11:41:30,CUST0208,Neha Iyer,South,Chennai,Priya Sharma,Snacks,Hide & Seek Cookies 150g,SNK-003,17,55,0,No,UPI,Online
ORD-20260625-0223,2026-06-25,10:51:47,CUST0133,Sanjay Mehta,South,Kochi,Pooja Verma,Snacks,Haldirams Bhujia 400g,SNK-005,61,130,0,No,UPI,In-Store
ORD-20260625-0326,2026-06-25,13:54:46,CUST0161,Manoj Mehta,North,Jaipur,Nikhil Joshi,Household,Good Knight Refill,HH-005,14,75,0,No,Cash,In-Store
ORD-20260625-0152,2026-06-25,10:16:39,CUST0210,Amit Nair,,Ahmedabad,Priya Sharma,Personal Care,Gillette Mach3 Razor,PC-006,5,350,10,No,Cash,In-Store
ORD-20260625-0486,2026-06-25,13:13:43,CUST0240,Rekha Iyer,North,Lucknow,Sneha Iyer,Dairy,Amul Butter 500g,DAI-002,14,260,5,No,UPI,Online
ORD-20260625-0346,2026-06-25,12:57:47,CUST0283,Meena Mishra,East,Patna,Rohan Das,Beverages,Red Bull 250ml,BEV-003,29,125,5,No,Cash,In-Store
ORD-20260625-0232,2026-06-25,20:01:46,CUST0223,Sanjay Nair,West,Mumbai,Arjun Mehta,Personal Care,Dettol Hand Wash 250ml,PC-005,30,95,5,No,UPI,In-Store
ORD-20260625-0547,2026-06-25,17:23:22,CUST0286,Rahul Pillai,South,Chennai,Divya Nair,Beverages,Glucon-D 500g,BEV-006,12,165,5,No,UPI,Distributor
ORD-20260625-0187,2026-06-25,11:25:59,CUST0091,Raj Nair,West,Pune,Priya Sharma,Snacks,Hide & Seek Cookies 150g,SNK-003,39,55,0,No,Cash,In-Store
ORD-20260625-0417,2026-06-25,09:01:34,CUST0134,Ravi Iyer,East,Patna,Arjun Mehta,Beverages,Glucon-D 500g,BEV-006,21,165,15,Yes,UPI,In-Store
ORD-20260625-0249,2026-06-25,17:47:29,CUST0006,Ajay Pillai,South,Chennai,Pooja Verma,Snacks,Kurkure Masala 90g,SNK-002,23,30,0,No,UPI,In-Store
ORD-20260625-0307,2026-06-25,20:01:57,CUST0231,,West,Mumbai,Vikram Singh,Dairy,Amul Full Cream Milk 1L,DAI-001,37,68,0,No,Card,Distributor
ORD-20260625-0179,2026-06-25,17:57:00,CUST0224,Suresh Verma,East,Patna,Pooja Verma,Snacks,Haldirams Bhujia 400g,SNK-005,47,130,15,No,Cash,In-Store
ORD-20260625-0112,2026-06-25,10:39:47,CUST0027,Ajay Nair,West,Surat,Pooja Verma,Beverages,Maaza Mango 600ml,BEV-002,37,40,15,No,Cash,In-Store
ORD-20260625-0408,2026-06-25,10:52:32,CUST0013,Ajay Mehta,East,Bhubaneswar,Divya Nair,Beverages,Red Bull 250ml,BEV-003,24,125,0,No,UPI,In-Store
ORD-20260625-0103,2026-06-25,19:31:25,CUST0004,Vikram Patel,West,Mumbai,Vikram Singh,Snacks,Maggi Noodles 70g,SNK-006,22,14,5,No,Credit,Distributor
ORD-20260625-0275,2026-06-25,16:20:56,CUST0042,Sunil Joshi,West,Mumbai,Pooja Verma,Beverages,Tropicana Orange 1L,BEV-001,29,95,0,No,Card,Online
ORD-20260625-0069,2026-06-25,13:24:13,CUST0098,Ajay Joshi,North,Lucknow,Nikhil Joshi,Personal Care,Head & Shoulders 340ml,PC-002,13,290,10,No,Credit,Distributor
ORD-20260625-0284,2026-06-25,13:18:41,CUST0118,Sunita Joshi,Central,Nagpur,Nikhil Joshi,Beverages,Glucon-D 500g,BEV-006,-18,165,0,No,Card,Online
ORD-20260625-0424,2026-06-25,13:39:12,CUST0284,Ramesh Kumar,West,Mumbai,Divya Nair,Snacks,Lays Classic 90g,SNK-001,68,30,0,No,UPI,Distributor
ORD-20260625-0231,2026-06-25,17:24:20,CUST0154,Meena Mehta,East,Bhubaneswar,Nikhil Joshi,Dairy,Amul Full Cream Milk 1L,DAI-001,19,68,5,No,UPI,In-Store
ORD-20260625-0509,2026-06-25,17:20:48,CUST0039,Geeta Joshi,North,Jaipur,Divya Nair,Personal Care,Dove Soap 100g,PC-001,14,55,0,No,Cash,In-Store
ORD-20260625-0046,2026-06-25,20:43:55,CUST0206,Anita Joshi,Central,Nagpur,Divya Nair,Beverages,Red Bull 250ml,BEV-003,23,125,0,No,Cash,In-Store
ORD-20260625-0341,2026-06-25,10:36:08,CUST0005,Shweta Singh,West,Mumbai,Rohan Das,Household,Vim Dishwash Gel 500ml,HH-002,2,90,5,No,UPI,Online
ORD-20260625-0442,2026-06-25,17:22:26,CUST0058,Rahul Verma,South,Chennai,Arjun Mehta,Snacks,Hide & Seek Cookies 150g,SNK-003,25,55,10,No,Cash,In-Store
ORD-20260625-0393,2026-06-25,09:32:09,CUST0278,Rahul Iyer,North,Chandigarh,Priya Sharma,Dairy,Britannia Cheese Slice,DAI-005,41,115,0,No,Cash,In-Store
ORD-20260625-0090,2026-06-25,12:08:59,CUST0268,Vikram Reddy,East,Patna,Sneha Iyer,Beverages,Bisleri Water 1L,BEV-004,45,20,10,No,Credit,Distributor
ORD-20260625-0535,2026-06-25,10:53:52,CUST0049,Raj Shah,West,Mumbai,Anjali Rao,Beverages,Glucon-D 500g,BEV-006,9,165,0,No,Card,In-Store
ORD-20260625-0206,2026-06-25,20:48:59,CUST0230,Shweta Patel,West,Ahmedabad,Divya Nair,Dairy,Amul Butter 500g,DAI-002,10,260,5,No,Card,Distributor
ORD-20260625-0186,2026-06-25,09:48:11,CUST0171,Sunita Patel,East,Kolkata,Sneha Iyer,Personal Care,Colgate Toothpaste 200g,PC-003,3,110,0,No,UPI,Online
ORD-20260625-0005,2026-06-25,09:28:13,CUST0051,Vikram Mehta,South,Chennai,Anjali Rao,Beverages,Glucon-D 500g,BEV-006,25,165,0,No,Credit,Distributor
ORD-20260625-0285,2026-06-25,11:58:25,CUST0281,Geeta Singh,West,Pune,Sneha Iyer,Household,Lizol Floor Cleaner 1L,HH-003,20,175,0,No,Credit,Distributor
ORD-20260625-0287,2026-06-25,20:38:57,CUST0227,Neha Pillai,East,Kolkata,Pooja Verma,Dairy,Amul Butter 500g,DAI-002,22,260,0,No,Card,Distributor
ORD-20260625-0036,2026-06-25,17:36:14,CUST0133,Sanjay Mehta,West,Ahmedabad,Rohan Das,Dairy,Mother Dairy Curd 400g,DAI-003,10,50,0,No,UPI,Online
ORD-20260625-0286,2026-06-25,12:07:02,CUST0047,Rahul Nair,South,Kochi,Anjali Rao,Personal Care,Head & Shoulders 340ml,PC-002,23,290,0,No,Card,Distributor
ORD-20260625-0312,2026-06-25,19:56:21,CUST0043,Shweta Das,North,Lucknow,Pooja Verma,Beverages,Maaza Mango 600ml,BEV-002,45,40,5,No,Cash,In-Store
ORD-20260625-0125,2026-06-25,14:33:35,CUST0263,Sunita Pillai,South,Hyderabad,Sneha Iyer,Beverages,Red Bull 250ml,BEV-003,13,125,10,No,UPI,In-Store
ORD-20260625-0489,2026-06-25,19:36:49,CUST0010,Geeta Nair,Central,Indore,Rohan Das,Snacks,Hide & Seek Cookies 150g,SNK-003,73,55,10,No,UPI,Distributor
ORD-20260625-0264,2026-06-25,14:28:31,CUST0146,Shweta Joshi,East,Patna,Arjun Mehta,Beverages,Maaza Mango 600ml,BEV-002,4,40,0,No,Card,Online
ORD-20260625-0333,2026-06-25,13:02:31,CUST0115,Shweta Patel,Central,Raipur,Rohan Das,Beverages,Red Bull 250ml,BEV-003,17,125,0,No,UPI,Online
ORD-20260625-0529,2026-06-25,13:07:28,CUST0100,Amit Singh,South,Kochi,Rohan Das,Snacks,Good Day Biscuits 200g,SNK-004,32,45,15,No,Credit,Distributor
ORD-20260625-0520,2026-06-25,16:55:23,CUST0071,Pooja Rao,South,Hyderabad,Pooja Verma,Beverages,Maaza Mango 600ml,BEV-002,26,40,5,No,UPI,In-Store
ORD-20260625-0419,2026-06-25,09:57:27,CUST0279,Meena Mehta,West,Ahmedabad,Karan Patel,Snacks,Kurkure Masala 90g,SNK-002,25,30,0,No,Card,Distributor
ORD-20260625-0265,2026-06-25,19:16:22,CUST0202,Pooja Joshi,Central,Raipur,Anjali Rao,Beverages,Glucon-D 500g,BEV-006,31,165,10,No,Credit,Distributor
ORD-20260625-0490,2026-06-25,12:30:22,CUST0083,Kavya Joshi,North,Delhi,Pooja Verma,Snacks,Haldirams Bhujia 400g,SNK-005,53,130,10,No,Card,In-Store
ORD-20260625-0367,2026-06-25,18:01:08,CUST0067,Shweta Patel,West,Mumbai,Vikram Singh,Beverages,Red Bull 250ml,BEV-003,37,125,15,No,Cash,In-Store
ORD-20260625-0421,2026-06-25,19:50:28,CUST0072,Ravi Sharma,West,Ahmedabad,Pooja Verma,Dairy,Amul Butter 500g,DAI-002,22,260,0,No,Card,Online
ORD-20260625-0118,2026-06-25,12:25:25,CUST0036,Shweta Mehta,South,Chennai,Karan Patel,Beverages,Nescafe Classic 50g,BEV-005,14,210,5,No,Card,Online
ORD-20260625-0353,2026-06-25,13:18:37,CUST0135,Pooja Shah,North,Lucknow,Sneha Iyer,Personal Care,Colgate Toothpaste 200g,PC-003,5,110,0,No,Card,In-Store
ORD-20260625-0139,2026-06-25,10:50:12,CUST0007,Priya Sharma,South,Hyderabad,Divya Nair,Snacks,Haldirams Bhujia 400g,SNK-005,89,130,0,No,Credit,Distributor
ORD-20260625-0568,2026-06-25,13:14:34,CUST0228,Rahul Das,North,Jaipur,Karan Patel,Snacks,Hide & Seek Cookies 150g,SNK-003,6,55,0,No,Card,Online
ORD-20260625-0235,2026-06-25,18:32:57,CUST0230,Shweta Patel,North,Jaipur,Anjali Rao,Dairy,Amul Ice Cream 750ml,DAI-006,14,195,0,No,UPI,In-Store
ORD-20260625-0288,2026-06-25,09:27:09,CUST0234,Arun Mishra,North,Delhi,Anjali Rao,Personal Care,Nivea Lotion 200ml,PC-004,8,220,0,No,UPI,In-Store
ORD-20260625-0381,2026-06-25,09:36:39,CUST0119,Raj Nair,Central,Indore,Pooja Verma,Personal Care,Dove Soap 100g,PC-001,3,55,5,No,Credit,Distributor
ORD-20260625-0178,2026-06-25,16:59:51,CUST0110,Sunita Patel,South,Bangalore,Priya Sharma,Beverages,Bisleri Water 1L,BEV-004,7,20,0,No,Cash,In-Store
ORD-20260625-0395,2026-06-25,14:06:34,CUST0180,Suresh Verma,West,Pune,Arjun Mehta,Beverages,Nescafe Classic 50g,BEV-005,39,210,10,No,Cash,Distributor
ORD-20260625-0383,2026-06-25,20:47:56,CUST0195,Shweta Patel,South,Kochi,Nikhil Joshi,Beverages,Maaza Mango 600ml,BEV-002,23,40,5,No,UPI,Online
ORD-20260625-0025,2026-06-25,18:49:18,CUST0025,Geeta Iyer,South,Kochi,Priya Sharma,Snacks,Good Day Biscuits 200g,SNK-004,51,45,0,No,UPI,In-Store
ORD-20260625-0278,2026-06-25,11:21:29,CUST0279,Meena Mehta,South,Chennai,Divya Nair,Snacks,Kurkure Masala 90g,SNK-002,74,30,15,No,Card,Distributor
ORD-20260625-0115,2026-06-25,19:40:01,CUST0053,Usha Mehta,West,Mumbai,Priya Sharma,Snacks,Haldirams Bhujia 400g,SNK-005,52,130,15,No,UPI,In-Store
ORD-20260625-0030,2026-06-25,20:36:36,CUST0122,Deepa Mehta,East,Bhubaneswar,Arjun Mehta,Snacks,Good Day Biscuits 200g,SNK-004,31,45,5,No,Card,Online
ORD-20260625-0034,2026-06-25,15:45:27,CUST0131,Priya Rao,West,Surat,Divya Nair,Household,Good Knight Refill,HH-005,11,75,0,No,UPI,In-Store
ORD-20260625-0388,2026-06-25,12:22:02,CUST0290,Raj Pillai,South,Kochi,Anjali Rao,Snacks,Maggi Noodles 70g,SNK-006,42,14,0,No,UPI,Online
ORD-20260625-0471,2026-06-25,18:49:17,CUST0194,Shweta Joshi,West,Surat,Rohan Das,Dairy,Britannia Cheese Slice,DAI-005,6,115,0,No,UPI,Online
ORD-20260625-0469,2026-06-25,13:14:17,CUST0162,Vikram Gupta,South,Bangalore,Sneha Iyer,Snacks,Kurkure Masala 90g,SNK-002,10,30,15,No,UPI,Online
ORD-20260625-0180,2026-06-25,13:42:28,CUST0212,Suresh Singh,West,Surat,Sneha Iyer,Beverages,Bisleri Water 1L,BEV-004,27,20,10,No,Card,In-Store
ORD-20260625-0472,2026-06-25,10:36:03,CUST0033,Ravi Gupta,Central,Bhopal,Priya Sharma,Household,Scotch Brite Scrub Pad,HH-006,7,45,5,No,Card,Online
ORD-20260625-0497,2026-06-25,13:01:04,CUST0069,Sunil Das,South,Hyderabad,Priya Sharma,Dairy,Britannia Cheese Slice,DAI-005,33,115,5,No,Cash,In-Store
ORD-20260625-0420,2026-06-25,12:27:05,CUST0253,Meena Nair,Central,Indore,Rohan Das,Dairy,Amul Full Cream Milk 1L,DAI-001,29,68,5,No,Card,Distributor
ORD-20260625-0481,2026-06-25,16:22:05,CUST0137,Kavya Nair,West,Surat,Arjun Mehta,Dairy,Amul Butter 500g,DAI-002,57,260,0,No,Credit,Distributor
ORD-20260625-0236,2026-06-25,12:13:26,CUST0138,Priya Verma,West,Pune,Nikhil Joshi,Snacks,Lays Classic 90g,SNK-001,38,30,0,No,UPI,Distributor
ORD-20260625-0074,2026-06-25,10:17:23,CUST0062,Rekha Singh,South,Kochi,Nikhil Joshi,Snacks,Kurkure Masala 90g,SNK-002,49,30,0,No,Cash,In-Store
ORD-20260625-0186,2026-06-25,09:48:11,CUST0171,Sunita Patel,East,Kolkata,Sneha Iyer,Personal Care,Colgate Toothpaste 200g,PC-003,3,110,0,No,UPI,Online
ORD-20260625-0500,2026-06-25,12:32:52,CUST0080,Rekha Das,Central,Indore,Priya Sharma,Personal Care,Colgate Toothpaste 200g,PC-003,25,110,10,No,UPI,Distributor
ORD-20260625-0372,2026-06-25,12:13:46,CUST0042,Sunil Joshi,West,Surat,Sneha Iyer,Dairy,Amul Butter 500g,DAI-002,46,260,0,No,UPI,Distributor
ORD-20260625-0133,2026-06-25,14:36:48,CUST0143,Priya Singh,North,Chandigarh,Pooja Verma,Personal Care,Nivea Lotion 200ml,PC-004,3,220,15,No,UPI,Online
ORD-20260625-0296,2026-06-25,10:57:56,CUST0255,Priya Joshi,East,Bhubaneswar,Arjun Mehta,Personal Care,Dove Soap 100g,PC-001,7,55,5,No,Card,Online
ORD-20260625-0468,2026-06-25,19:26:12,CUST0154,Meena Mehta,East,Bhubaneswar,Divya Nair,Beverages,Nescafe Classic 50g,BEV-005,37,210,5,No,Cash,In-Store
ORD-20260625-0213,2026-06-25,10:44:21,CUST0241,Sanjay Sharma,South,Chennai,Vikram Singh,Beverages,Nescafe Classic 50g,BEV-005,7,210,0,No,Card,Online
ORD-20260625-0150,2026-06-25,09:55:50,CUST0177,Manoj Shah,West,Surat,Vikram Singh,Beverages,Nescafe Classic 50g,BEV-005,46,210,10,No,Credit,Distributor
ORD-20260625-0550,2026-06-25,17:25:41,CUST0078,Vikram Gupta,West,Pune,Anjali Rao,Personal Care,Dettol Hand Wash 250ml,PC-005,11,95,0,No,Card,Distributor
ORD-20260625-0461,2026-06-25,12:02:53,CUST0063,Sanjay Mishra,North,Chandigarh,Arjun Mehta,Dairy,Britannia Cheese Slice,DAI-005,18,115,10,No,Credit,Distributor
ORD-20260625-0247,2026-06-25,15:34:21,CUST0129,Anita Shah,South,Bangalore,Divya Nair,Beverages,Red Bull 250ml,BEV-003,30,125,5,No,Cash,Online
ORD-20260625-0190,2026-06-25,15:03:01,CUST0209,Meena Joshi,West,Ahmedabad,Divya Nair,Dairy,Amul Butter 500g,DAI-002,20,260,5,No,UPI,Online
