order_id,order_date,order_time,customer_id,customer_name,region,city,salesperson,category,product_name,sku_id,quantity,unit_price,discount_pct,return_flag,payment_method,channel
ORD-20260626-0375,2026-06-26,16:28:53,CUST0145,Rekha Singh,North,Lucknow,Pooja Verma,Beverages,Tropicana Orange 1L,BEV-001,21,95,0,No,UPI,Online
ORD-20260626-0419,2026-06-26,10:24:11,CUST0094,Ravi Reddy,North,Lucknow,Sneha Iyer,Dairy,Mother Dairy Curd 400g,DAI-003,10,50,0,No,Credit,Distributor
ORD-20260626-0097,2026-06-26,20:16:34,CUST0159,Ravi Patel,North,Lucknow,Nikhil Joshi,Dairy,Amul Ice Cream 750ml,DAI-006,16,195,5,No,Card,In-Store
ORD-20260626-0318,2026-06-26,12:12:34,CUST0076,Sunil Iyer,West,Mumbai,Nikhil Joshi,Personal Care,Nivea Lotion 200ml,PC-004,6,220,0,No,UPI,Distributor
ORD-20260626-0380,2026-06-26,09:58:19,CUST0221,Neha Das,North,Lucknow,Rohan Das,Personal Care,Dettol Hand Wash 250ml,PC-005,-5,95,15,No,Card,Distributor
ORD-20260626-0066,2026-06-26,15:35:11,CUST0230,Shweta Patel,West,Ahmedabad,Divya Nair,Personal Care,Nivea Lotion 200ml,PC-004,20,220,0,No,UPI,In-Store
ORD-20260626-0239,2026-06-26,14:54:11,CUST0111,Shweta Pillai,West,Surat,Priya Sharma,Personal Care,Dove Soap 100g,PC-001,24,55,0,Yes,Cash,In-Store
ORD-20260626-0430,2026-06-26,11:07:47,CUST0231,Usha Iyer,East,Bhubaneswar,Sneha Iyer,Personal Care,Head & Shoulders 340ml,PC-002,8,290,0,No,Credit,In-Store
ORD-20260626-0165,2026-06-26,15:44:51,CUST0270,Ravi Pillai,West,Ahmedabad,Sneha Iyer,Beverages,Glucon-D 500g,BEV-006,17,165,0,No,Credit,Distributor
ORD-20260626-0268,2026-06-26,18:17:38,CUST0222,Pooja Patel,Central,Nagpur,Arjun Mehta,Dairy,Amul Butter 500g,DAI-002,9,260,5,No,Credit,Online
ORD-20260626-0368,2026-06-26,17:20:10,CUST0116,Priya Mishra,North,Lucknow,Vikram Singh,Dairy,Amul Full Cream Milk 1L,DAI-001,10,68,0,No,UPI,In-Store
ORD-20260626-0048,2026-06-26,20:01:50,CUST0016,Arun Mehta,North,Jaipur,Arjun Mehta,Snacks,Good Day Biscuits 200g,SNK-004,76,45,10,No,Card,In-Store
ORD-20260626-0426,2026-06-26,17:32:26,CUST0050,Sanjay Reddy,North,Delhi,Anjali Rao,Beverages,Bisleri Water 1L,BEV-004,35,20,0,No,UPI,Distributor
ORD-20260626-0607,2026-06-26,11:11:13,CUST0149,,North,Lucknow,Sneha Iyer,Beverages,Bisleri Water 1L,BEV-004,62,20,15,No,Card,Distributor
ORD-20260626-0608,2026-06-26,15:04:59,CUST0220,Rekha Pillai,East,Patna,Vikram Singh,Household,Good Knight Refill,HH-005,24,75,15,No,UPI,In-Store
ORD-20260626-0235,2026-06-26,15:41:14,CUST0224,Suresh Verma,South,Bangalore,Pooja Verma,Dairy,Britannia Cheese Slice,DAI-005,35,115,5,No,Cash,In-Store
ORD-20260626-0330,2026-06-26,14:17:35,CUST0179,Rahul Pillai,South,Chennai,Vikram Singh,Personal Care,Colgate Toothpaste 200g,PC-003,13,110,0,No,Card,In-Store
ORD-20260626-0308,2026-06-26,19:36:38,CUST0135,Pooja Shah,East,Kolkata,Rohan Das,Snacks,Kurkure Masala 90g,SNK-002,36,30,0,No,Card,In-Store
ORD-20260626-0431,2026-06-26,10:17:53,CUST0077,Sunil Nair,Central,Raipur,Pooja Verma,Snacks,Good Day Biscuits 200g,SNK-004,47,45,5,No,Cash,In-Store
ORD-20260626-0461,2026-06-26,14:47:46,CUST0256,Anita Singh,West,Ahmedabad,Arjun Mehta,Dairy,Britannia Cheese Slice,DAI-005,20,115,0,No,Card,In-Store
ORD-20260626-0290,2026-06-26,10:32:23,CUST0082,Sunita Gupta,North,Jaipur,Arjun Mehta,Dairy,Amul Butter 500g,DAI-002,17,260,0,No,UPI,Online
ORD-20260626-0518,2026-06-26,20:22:15,CUST0050,Sanjay Reddy,Central,Bhopal,Vikram Singh,Personal Care,Head & Shoulders 340ml,PC-002,11,290,0,No,UPI,In-Store
ORD-20260626-0051,2026-06-26,20:55:13,CUST0258,Sunil Nair,West,Pune,Nikhil Joshi,Beverages,Nescafe Classic 50g,BEV-005,26,210,15,No,Credit,Distributor
ORD-20260626-0342,2026-06-26,11:14:30,CUST0215,Shweta Das,North,Lucknow,Vikram Singh,Snacks,Maggi Noodles 70g,SNK-006,60,14,10,No,Cash,Distributor
ORD-20260626-0265,2026-06-26,20:00:26,CUST0265,Ramesh Reddy,South,Hyderabad,Rohan Das,Household,Vim Dishwash Gel 500ml,HH-002,4,90,5,No,UPI,Online
ORD-20260626-0271,2026-06-26,20:28:14,CUST0148,Ajay Joshi,South,Kochi,Pooja Verma,Personal Care,Gillette Mach3 Razor,PC-006,10,350,15,No,Credit,Distributor
ORD-20260626-0452,2026-06-26,14:11:25,CUST0084,Priya Joshi,South,Hyderabad,Rohan Das,Snacks,Hide & Seek Cookies 150g,SNK-003,49,55,0,No,Card,In-Store
ORD-20260626-0094,2026-06-26,11:46:38,CUST0091,Raj Nair,East,Patna,Karan Patel,Beverages,Red Bull 250ml,BEV-003,19,125,0,No,Card,Online
ORD-20260626-0233,2026-06-26,14:24:55,CUST0164,Neha Iyer,Central,Bhopal,Pooja Verma,Personal Care,Dettol Hand Wash 250ml,PC-005,11,95,5,No,Cash,In-Store
ORD-20260626-0500,2026-06-26,19:10:32,CUST0194,Shweta Joshi,South,Bangalore,Rohan Das,Personal Care,Nivea Lotion 200ml,PC-004,13,220,10,No,UPI,In-Store
ORD-20260626-0543,2026-06-26,18:44:39,CUST0189,Neha Kumar,North,Jaipur,Pooja Verma,Beverages,Glucon-D 500g,BEV-006,16,165,10,No,UPI,In-Store
ORD-20260626-0201,2026-06-26,09:56:22,CUST0087,Rahul Kumar,West,Mumbai,Anjali Rao,Household,Good Knight Refill,HH-005,15,75,5,No,UPI,In-Store
ORD-20260626-0229,2026-06-26,09:37:47,CUST0181,Amit Das,South,Bangalore,Pooja Verma,Household,Scotch Brite Scrub Pad,HH-006,4,45,0,Yes,Cash,In-Store
ORD-20260626-0221,2026-06-26,13:14:48,CUST0238,Shweta Mishra,South,Bangalore,Pooja Verma,Dairy,Amul Full Cream Milk 1L,DAI-001,18,68,10,No,Card,Online
ORD-20260626-0012,2026-06-26,12:42:42,CUST0195,Shweta Patel,North,Lucknow,Divya Nair,Dairy,Mother Dairy Curd 400g,DAI-003,51,50,0,No,UPI,Distributor
ORD-20260626-0040,2026-06-26,09:32:49,CUST0284,Ramesh Kumar,West,Pune,Rohan Das,Dairy,Mother Dairy Curd 400g,DAI-003,50,50,0,No,Credit,Distributor
ORD-20260626-0188,2026-06-26,19:25:34,CUST0299,Anita Sharma,Central,Nagpur,Divya Nair,Personal Care,Head & Shoulders 340ml,PC-002,10,290,5,No,UPI,In-Store
ORD-20260626-0121,2026-06-26,13:17:25,CUST0202,Pooja Joshi,West,Mumbai,Pooja Verma,Snacks,Good Day Biscuits 200g,SNK-004,44,45,10,No,UPI,In-Store
ORD-20260626-0119,2026-06-26,11:36:08,CUST0089,Geeta Rao,South,Chennai,Rohan Das,Personal Care,Dove Soap 100g,PC-001,21,55,0,No,Credit,Distributor
ORD-20260626-0423,2026-06-26,17:54:36,CUST0094,Ravi Reddy,North,Jaipur,Divya Nair,Personal Care,Head & Shoulders 340ml,PC-002,21,290,0,Yes,Card,In-Store
ORD-20260626-0396,2026-06-26,10:21:51,CUST0234,Arun Mishra,North,Delhi,Priya Sharma,Beverages,Tropicana Orange 1L,BEV-001,52,95,0,No,Credit,Distributor
ORD-20260626-0285,2026-06-26,19:24:12,CUST0039,Geeta Joshi,Central,Bhopal,Rohan Das,Beverages,Maaza Mango 600ml,BEV-002,3,40,5,No,UPI,Online
ORD-20260626-0561,2026-06-26,14:54:28,CUST0190,Pooja Kumar,Central,Raipur,Karan Patel,Dairy,Amul Butter 500g,DAI-002,11,260,0,No,UPI,Distributor
ORD-20260626-0200,2026-06-26,14:41:05,CUST0045,Priya Das,East,Kolkata,Rohan Das,Dairy,Nestle Munch Milkshake,DAI-004,45,30,15,Yes,UPI,Distributor
ORD-20260626-0234,2026-06-26,11:46:12,CUST0074,Manoj Rao,East,Kolkata,Arjun Mehta,Beverages,Glucon-D 500g,BEV-006,20,165,15,No,Card,Online
ORD-20260626-0619,2026-06-26,19:25:17,CUST0090,Suresh Pillai,Central,Bhopal,Karan Patel,Snacks,Good Day Biscuits 200g,SNK-004,11,45,10,No,Card,In-Store
ORD-20260626-0045,2026-06-26,16:13:17,CUST0159,Ravi Patel,West,Surat,Priya Sharma,Dairy,Amul Full Cream Milk 1L,DAI-001,9,68,0,No,UPI,In-Store
ORD-20260626-0534,2026-06-26,17:37:00,CUST0287,Pooja Das,East,Guwahati,Pooja Verma,Household,Vim Dishwash Gel 500ml,HH-002,20,90,5,Yes,Cash,Distributor
ORD-20260626-0495,2026-06-26,11:23:21,CUST0252,Shweta Iyer,Central,Raipur,Arjun Mehta,Snacks,Maggi Noodles 70g,SNK-006,23,14,10,No,UPI,In-Store
ORD-20260626-0162,2026-06-26,19:11:47,CUST0077,Sunil Nair,Central,Bhopal,Sneha Iyer,Dairy,Amul Full Cream Milk 1L,DAI-001,15,68,0,No,Cash,In-Store
ORD-20260626-0354,2026-06-26,16:45:58,CUST0146,Shweta Joshi,West,Surat,Rohan Das,Snacks,Lays Classic 90g,SNK-001,51,30,15,No,Cash,In-Store
ORD-20260626-0169,2026-06-26,14:39:55,CUST0088,Vikram Shah,South,Chennai,Anjali Rao,Snacks,Lays Classic 90g,SNK-001,56,30,5,No,Cash,In-Store
ORD-20260626-0116,2026-06-26,18:14:13,CUST0105,Suresh Shah,South,Hyderabad,Priya Sharma,Snacks,Lays Classic 90g,SNK-001,13,30,10,No,UPI,Online
ORD-20260626-0385,2026-06-26,14:39:21,CUST0240,Rekha Iyer,South,Kochi,Sneha Iyer,Dairy,Britannia Cheese Slice,DAI-005,22,115,0,No,Card,Online
ORD-20260626-0299,2026-06-26,11:01:54,CUST0141,Ajay Shah,East,Patna,Vikram Singh,Personal Care,Gillette Mach3 Razor,PC-006,2,350,0,No,UPI,Online
ORD-20260626-0243,2026-06-26,09:39:08,CUST0049,Raj Shah,South,Hyderabad,Pooja Verma,Dairy,Amul Butter 500g,DAI-002,28,260,5,No,UPI,Distributor
ORD-20260626-0547,2026-06-26,15:11:23,CUST0265,Ramesh Reddy,South,Hyderabad,Karan Patel,Personal Care,Colgate Toothpaste 200g,PC-003,17,110,0,No,UPI,In-Store
ORD-20260626-0466,2026-06-26,13:26:52,CUST0024,Sanjay Singh,North,Lucknow,Anjali Rao,Beverages,Bisleri Water 1L,BEV-004,45,20,15,No,UPI,Distributor
ORD-20260626-0058,2026-06-26,12:05:56,CUST0040,Deepa Reddy,South,Bangalore,Nikhil Joshi,Household,Lizol Floor Cleaner 1L,HH-003,32,175,0,No,UPI,Distributor
ORD-20260626-0416,2026-06-26,17:48:45,CUST0252,Shweta Iyer,East,Patna,Priya Sharma,Household,Harpic Toilet Cleaner,HH-004,6,140,10,No,Card,Online
ORD-20260626-0300,2026-06-26,09:23:38,CUST0075,Manoj Patel,North,Lucknow,Arjun Mehta,Beverages,Glucon-D 500g,BEV-006,48,165,0,Yes,UPI,In-Store
ORD-20260626-0463,2026-06-26,10:47:00,CUST0215,Shweta Das,South,Hyderabad,Nikhil Joshi,Dairy,Mother Dairy Curd 400g,DAI-003,51,50,5,No,Credit,Distributor
ORD-20260626-0544,2026-06-26,13:49:34,CUST0001,Sunil Patel,East,Guwahati,Rohan Das,Personal Care,Colgate Toothpaste 200g,PC-003,10,110,0,Yes,UPI,Online
ORD-20260626-0622,2026-06-26,20:17:06,CUST0102,Meena Singh,Central,Indore,Anjali Rao,Beverages,Glucon-D 500g,BEV-006,14,165,15,No,Card,Distributor
ORD-20260626-0286,2026-06-26,16:00:42,CUST0105,Suresh Shah,West,Mumbai,Vikram Singh,Personal Care,Gillette Mach3 Razor,PC-006,17,350,0,No,UPI,Distributor
ORD-20260626-0141,2026-06-26,11:41:52,CUST0291,Sanjay Sharma,Central,Nagpur,Sneha Iyer,Dairy,Nestle Munch Milkshake,DAI-004,-14,30,10,No,Card,Distributor
ORD-20260626-0533,2026-06-26,15:32:02,CUST0002,Amit Mehta,West,Pune,Pooja Verma,Beverages,Maaza Mango 600ml,BEV-002,11,40,0,No,Card,In-Store
ORD-20260626-0632,2026-06-26,09:54:19,CUST0055,Ajay Mishra,South,Bangalore,Divya Nair,Personal Care,Dove Soap 100g,PC-001,20,55,0,No,Credit,Distributor
ORD-20260626-0149,2026-06-26,19:10:10,CUST0278,Rahul Iyer,Central,Nagpur,Sneha Iyer,Personal Care,Nivea Lotion 200ml,PC-004,7,220,10,No,Card,In-Store
